class,filename,path,year,month,day,hour,split
positive,2021041521.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021041521.h5,2021,4,15,21,train
positive,2021041600.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021041600.h5,2021,4,16,0,train
positive,2021041603.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021041603.h5,2021,4,16,3,train
positive,2021041606.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021041606.h5,2021,4,16,6,train
positive,2021041609.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021041609.h5,2021,4,16,9,train
positive,2021041612.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021041612.h5,2021,4,16,12,train
positive,2021041615.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021041615.h5,2021,4,16,15,train
positive,2021041618.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021041618.h5,2021,4,16,18,train
positive,2021041621.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021041621.h5,2021,4,16,21,train
positive,2021042206.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042206.h5,2021,4,22,6,train
positive,2021042209.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042209.h5,2021,4,22,9,train
positive,2021042212.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042212.h5,2021,4,22,12,train
positive,2021042215.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042215.h5,2021,4,22,15,train
positive,2021042218.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042218.h5,2021,4,22,18,train
positive,2021042221.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042221.h5,2021,4,22,21,train
positive,2021042300.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042300.h5,2021,4,23,0,train
positive,2021042303.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042303.h5,2021,4,23,3,train
positive,2021042306.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042306.h5,2021,4,23,6,train
positive,2021042309.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042309.h5,2021,4,23,9,train
positive,2021042312.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042312.h5,2021,4,23,12,train
positive,2021042315.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042315.h5,2021,4,23,15,train
positive,2021042318.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042318.h5,2021,4,23,18,train
positive,2021042321.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042321.h5,2021,4,23,21,train
positive,2021042400.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042400.h5,2021,4,24,0,train
positive,2021042403.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042403.h5,2021,4,24,3,train
positive,2021042406.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042406.h5,2021,4,24,6,train
positive,2021042409.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042409.h5,2021,4,24,9,train
positive,2021042412.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042412.h5,2021,4,24,12,train
positive,2021042415.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042415.h5,2021,4,24,15,train
positive,2021042418.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042418.h5,2021,4,24,18,train
positive,2021042421.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042421.h5,2021,4,24,21,train
positive,2021042500.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042500.h5,2021,4,25,0,train
positive,2021042503.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021042503.h5,2021,4,25,3,train
positive,2021051003.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051003.h5,2021,5,10,3,train
positive,2021051006.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051006.h5,2021,5,10,6,train
positive,2021051009.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051009.h5,2021,5,10,9,train
positive,2021051012.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051012.h5,2021,5,10,12,train
positive,2021051015.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051015.h5,2021,5,10,15,train
positive,2021051018.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051018.h5,2021,5,10,18,train
positive,2021051021.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051021.h5,2021,5,10,21,train
positive,2021051100.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051100.h5,2021,5,11,0,train
positive,2021051103.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051103.h5,2021,5,11,3,train
positive,2021051106.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051106.h5,2021,5,11,6,train
positive,2021051109.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051109.h5,2021,5,11,9,train
positive,2021051112.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051112.h5,2021,5,11,12,train
positive,2021051115.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051115.h5,2021,5,11,15,train
positive,2021051118.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051118.h5,2021,5,11,18,train
positive,2021051121.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051121.h5,2021,5,11,21,train
positive,2021051200.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051200.h5,2021,5,12,0,train
positive,2021051203.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051203.h5,2021,5,12,3,train
positive,2021051206.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051206.h5,2021,5,12,6,train
positive,2021051209.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051209.h5,2021,5,12,9,train
positive,2021051212.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051212.h5,2021,5,12,12,train
positive,2021051215.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051215.h5,2021,5,12,15,train
positive,2021051218.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021051218.h5,2021,5,12,18,train
positive,2021061300.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061300.h5,2021,6,13,0,train
positive,2021061303.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061303.h5,2021,6,13,3,train
positive,2021061306.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061306.h5,2021,6,13,6,train
positive,2021061309.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061309.h5,2021,6,13,9,train
positive,2021061312.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061312.h5,2021,6,13,12,train
positive,2021061315.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061315.h5,2021,6,13,15,train
positive,2021061318.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061318.h5,2021,6,13,18,train
positive,2021061321.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061321.h5,2021,6,13,21,train
positive,2021061400.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061400.h5,2021,6,14,0,train
positive,2021061403.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061403.h5,2021,6,14,3,train
positive,2021061406.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061406.h5,2021,6,14,6,train
positive,2021061409.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061409.h5,2021,6,14,9,train
positive,2021061412.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061412.h5,2021,6,14,12,train
positive,2021061415.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061415.h5,2021,6,14,15,train
positive,2021061418.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061418.h5,2021,6,14,18,train
positive,2021061421.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061421.h5,2021,6,14,21,train
positive,2021061500.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061500.h5,2021,6,15,0,train
positive,2021061503.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061503.h5,2021,6,15,3,train
positive,2021061506.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061506.h5,2021,6,15,6,train
positive,2021061509.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061509.h5,2021,6,15,9,train
positive,2021061512.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061512.h5,2021,6,15,12,train
positive,2021061515.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061515.h5,2021,6,15,15,train
positive,2021061518.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061518.h5,2021,6,15,18,train
positive,2021061521.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021061521.h5,2021,6,15,21,train
positive,2021082506.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082506.h5,2021,8,25,6,train
positive,2021082509.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082509.h5,2021,8,25,9,train
positive,2021082512.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082512.h5,2021,8,25,12,train
positive,2021082515.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082515.h5,2021,8,25,15,train
positive,2021082518.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082518.h5,2021,8,25,18,train
positive,2021082521.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082521.h5,2021,8,25,21,train
positive,2021082600.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082600.h5,2021,8,26,0,train
positive,2021082603.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082603.h5,2021,8,26,3,train
positive,2021082606.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082606.h5,2021,8,26,6,train
positive,2021082609.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082609.h5,2021,8,26,9,train
positive,2021082612.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082612.h5,2021,8,26,12,train
positive,2021082615.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082615.h5,2021,8,26,15,train
positive,2021082618.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082618.h5,2021,8,26,18,train
positive,2021082621.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082621.h5,2021,8,26,21,train
positive,2021082700.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082700.h5,2021,8,27,0,train
positive,2021082703.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082703.h5,2021,8,27,3,train
positive,2021082706.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082706.h5,2021,8,27,6,train
positive,2021082709.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082709.h5,2021,8,27,9,train
positive,2021082712.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082712.h5,2021,8,27,12,train
positive,2021082715.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082715.h5,2021,8,27,15,train
positive,2021082718.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082718.h5,2021,8,27,18,train
positive,2021082721.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082721.h5,2021,8,27,21,train
positive,2021082800.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082800.h5,2021,8,28,0,train
positive,2021082803.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2021082803.h5,2021,8,28,3,train
positive,2022030600.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022030600.h5,2022,3,6,0,train
positive,2022031018.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031018.h5,2022,3,10,18,train
positive,2022031021.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031021.h5,2022,3,10,21,train
positive,2022031100.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031100.h5,2022,3,11,0,train
positive,2022031103.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031103.h5,2022,3,11,3,train
positive,2022031106.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031106.h5,2022,3,11,6,train
positive,2022031109.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031109.h5,2022,3,11,9,train
positive,2022031112.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031112.h5,2022,3,11,12,train
positive,2022031115.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031115.h5,2022,3,11,15,train
positive,2022031118.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031118.h5,2022,3,11,18,train
positive,2022031121.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031121.h5,2022,3,11,21,train
positive,2022031200.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031200.h5,2022,3,12,0,train
positive,2022031203.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031203.h5,2022,3,12,3,train
positive,2022031206.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031206.h5,2022,3,12,6,train
positive,2022031209.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031209.h5,2022,3,12,9,train
positive,2022031212.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031212.h5,2022,3,12,12,train
positive,2022031215.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031215.h5,2022,3,12,15,train
positive,2022031218.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031218.h5,2022,3,12,18,train
positive,2022031221.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031221.h5,2022,3,12,21,train
positive,2022031300.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031300.h5,2022,3,13,0,train
positive,2022031303.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031303.h5,2022,3,13,3,train
positive,2022031306.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031306.h5,2022,3,13,6,train
positive,2022031309.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031309.h5,2022,3,13,9,train
positive,2022031312.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031312.h5,2022,3,13,12,train
positive,2022031315.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031315.h5,2022,3,13,15,train
positive,2022031318.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031318.h5,2022,3,13,18,train
positive,2022031321.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031321.h5,2022,3,13,21,train
positive,2022031400.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031400.h5,2022,3,14,0,train
positive,2022031403.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022031403.h5,2022,3,14,3,train
positive,2022040709.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040709.h5,2022,4,7,9,train
positive,2022040712.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040712.h5,2022,4,7,12,train
positive,2022040715.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040715.h5,2022,4,7,15,train
positive,2022040718.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040718.h5,2022,4,7,18,train
positive,2022040721.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040721.h5,2022,4,7,21,train
positive,2022040800.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040800.h5,2022,4,8,0,train
positive,2022040803.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040803.h5,2022,4,8,3,train
positive,2022040806.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040806.h5,2022,4,8,6,train
positive,2022040809.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040809.h5,2022,4,8,9,train
positive,2022040812.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040812.h5,2022,4,8,12,train
positive,2022040815.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040815.h5,2022,4,8,15,train
positive,2022040818.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040818.h5,2022,4,8,18,train
positive,2022040821.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040821.h5,2022,4,8,21,train
positive,2022040900.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040900.h5,2022,4,9,0,train
positive,2022040903.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040903.h5,2022,4,9,3,train
positive,2022040906.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040906.h5,2022,4,9,6,train
positive,2022040909.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040909.h5,2022,4,9,9,train
positive,2022040912.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040912.h5,2022,4,9,12,train
positive,2022040915.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040915.h5,2022,4,9,15,train
positive,2022040918.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040918.h5,2022,4,9,18,train
positive,2022040921.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022040921.h5,2022,4,9,21,train
positive,2022041000.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022041000.h5,2022,4,10,0,train
positive,2022041003.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022041003.h5,2022,4,10,3,train
positive,2022041006.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022041006.h5,2022,4,10,6,train
positive,2022041009.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022041009.h5,2022,4,10,9,train
positive,2022052418.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052418.h5,2022,5,24,18,train
positive,2022052421.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052421.h5,2022,5,24,21,train
positive,2022052500.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052500.h5,2022,5,25,0,train
positive,2022052503.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052503.h5,2022,5,25,3,train
positive,2022052506.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052506.h5,2022,5,25,6,train
positive,2022052509.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052509.h5,2022,5,25,9,train
positive,2022052512.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052512.h5,2022,5,25,12,train
positive,2022052515.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052515.h5,2022,5,25,15,train
positive,2022052518.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052518.h5,2022,5,25,18,train
positive,2022052521.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052521.h5,2022,5,25,21,train
positive,2022052600.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052600.h5,2022,5,26,0,train
positive,2022052603.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052603.h5,2022,5,26,3,train
positive,2022052606.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052606.h5,2022,5,26,6,train
positive,2022052609.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052609.h5,2022,5,26,9,train
positive,2022052612.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052612.h5,2022,5,26,12,train
positive,2022052615.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052615.h5,2022,5,26,15,train
positive,2022052618.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052618.h5,2022,5,26,18,train
positive,2022052621.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052621.h5,2022,5,26,21,train
positive,2022052700.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052700.h5,2022,5,27,0,train
positive,2022052703.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052703.h5,2022,5,27,3,train
positive,2022052706.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052706.h5,2022,5,27,6,train
positive,2022052709.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052709.h5,2022,5,27,9,train
positive,2022052712.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052712.h5,2022,5,27,12,train
positive,2022052715.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052715.h5,2022,5,27,15,train
positive,2022052718.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052718.h5,2022,5,27,18,train
positive,2022052721.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052721.h5,2022,5,27,21,train
positive,2022052800.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052800.h5,2022,5,28,0,train
positive,2022052803.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052803.h5,2022,5,28,3,train
positive,2022052806.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022052806.h5,2022,5,28,6,train
positive,2022080503.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080503.h5,2022,8,5,3,train
positive,2022080506.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080506.h5,2022,8,5,6,train
positive,2022080509.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080509.h5,2022,8,5,9,train
positive,2022080512.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080512.h5,2022,8,5,12,train
positive,2022080515.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080515.h5,2022,8,5,15,train
positive,2022080518.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080518.h5,2022,8,5,18,train
positive,2022080521.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080521.h5,2022,8,5,21,train
positive,2022080600.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080600.h5,2022,8,6,0,train
positive,2022080603.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080603.h5,2022,8,6,3,train
positive,2022080606.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080606.h5,2022,8,6,6,train
positive,2022080609.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080609.h5,2022,8,6,9,train
positive,2022080612.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080612.h5,2022,8,6,12,train
positive,2022080615.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080615.h5,2022,8,6,15,train
positive,2022080618.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080618.h5,2022,8,6,18,train
positive,2022080621.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080621.h5,2022,8,6,21,train
positive,2022080700.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080700.h5,2022,8,7,0,train
positive,2022080703.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080703.h5,2022,8,7,3,train
positive,2022080706.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080706.h5,2022,8,7,6,train
positive,2022080709.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080709.h5,2022,8,7,9,train
positive,2022080712.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080712.h5,2022,8,7,12,train
positive,2022080715.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080715.h5,2022,8,7,15,train
positive,2022080718.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080718.h5,2022,8,7,18,train
positive,2022080721.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080721.h5,2022,8,7,21,train
positive,2022080800.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080800.h5,2022,8,8,0,train
positive,2022080803.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022080803.h5,2022,8,8,3,train
positive,2022081900.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022081900.h5,2022,8,19,0,train
positive,2022103121.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022103121.h5,2022,10,31,21,train
positive,2022110100.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022110100.h5,2022,11,1,0,train
positive,2022122318.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122318.h5,2022,12,23,18,train
positive,2022122321.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122321.h5,2022,12,23,21,train
positive,2022122400.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122400.h5,2022,12,24,0,train
positive,2022122403.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122403.h5,2022,12,24,3,train
positive,2022122406.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122406.h5,2022,12,24,6,train
positive,2022122409.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122409.h5,2022,12,24,9,train
positive,2022122412.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122412.h5,2022,12,24,12,train
positive,2022122415.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122415.h5,2022,12,24,15,train
positive,2022122418.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122418.h5,2022,12,24,18,train
positive,2022122421.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122421.h5,2022,12,24,21,train
positive,2022122500.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122500.h5,2022,12,25,0,train
positive,2022122503.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122503.h5,2022,12,25,3,train
positive,2022122506.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122506.h5,2022,12,25,6,train
positive,2022122509.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122509.h5,2022,12,25,9,train
positive,2022122512.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122512.h5,2022,12,25,12,train
positive,2022122515.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122515.h5,2022,12,25,15,train
positive,2022122518.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122518.h5,2022,12,25,18,train
positive,2022122521.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122521.h5,2022,12,25,21,train
positive,2022122600.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122600.h5,2022,12,26,0,train
positive,2022122603.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122603.h5,2022,12,26,3,train
positive,2022122606.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122606.h5,2022,12,26,6,train
positive,2022122609.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122609.h5,2022,12,26,9,train
positive,2022122612.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122612.h5,2022,12,26,12,train
positive,2022122615.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2022122615.h5,2022,12,26,15,train
positive,2023021212.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021212.h5,2023,2,12,12,train
positive,2023021215.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021215.h5,2023,2,12,15,train
positive,2023021218.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021218.h5,2023,2,12,18,train
positive,2023021221.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021221.h5,2023,2,12,21,train
positive,2023021300.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021300.h5,2023,2,13,0,train
positive,2023021303.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021303.h5,2023,2,13,3,train
positive,2023021306.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021306.h5,2023,2,13,6,train
positive,2023021309.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021309.h5,2023,2,13,9,train
positive,2023021312.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021312.h5,2023,2,13,12,train
positive,2023021315.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021315.h5,2023,2,13,15,train
positive,2023021318.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021318.h5,2023,2,13,18,train
positive,2023021321.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021321.h5,2023,2,13,21,train
positive,2023021400.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021400.h5,2023,2,14,0,train
positive,2023021403.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021403.h5,2023,2,14,3,train
positive,2023021406.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021406.h5,2023,2,14,6,train
positive,2023021409.h5,E:\NAS\Work\Ap\data\dataset_class\positive\2023021409.h5,2023,2,14,9,train
